"effective_date","publishing_date","version","category","is_latest_release","modification_date","url","filename","filetype","content_length","content_type","last_modified"
"15.11.2019","07.10.2019","4","EAS code list","false","2021-12-13 17:40:11.752","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/Electronic%20Address%20Scheme%20Code%20list%20-%20version%204%20-%20published.xlsx?version=1&modificationDate=1639417211752&api=v2","Electronic%20Address%20Scheme%20Code%20list%20-%20version%204%20-%20published.xlsx","XLSX","17045","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet;charset=UTF-8","1970-01-19 23:23:37"
"15.11.2019","07.10.2019","3","EN 16931 code list - XLSX","false","2021-12-13 17:40:11.632","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/EN16931%20code%20lists%20values%20used%20from%202019-11-15.xlsx?version=1&modificationDate=1639417211632&api=v2","EN16931%20code%20lists%20values%20used%20from%202019-11-15.xlsx","XLSX","174247","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet;charset=UTF-8","1970-01-19 23:23:37"
"15.11.2019","07.10.2019","2","VATEX code list","false","2021-12-13 17:40:11.661","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/VAT%20Exemption%20Reason%20Code%20list%20VATEX%20-%20verion%202%20-published.xlsx?version=1&modificationDate=1639417211661&api=v2","VAT%20Exemption%20Reason%20Code%20list%20VATEX%20-%20verion%202%20-published.xlsx","XLSX","20791","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet;charset=UTF-8","1970-01-19 23:23:37"
"15.11.2019","05.10.2019","1.3.0","validation-artefacts-CII","false","2021-12-13 17:40:11.559","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/en16931-cii-1.3.0.zip?version=1&modificationDate=1639417211559&api=v2","en16931-cii-1.3.0.zip","ZIP","141245","application/zip;charset=UTF-8","1970-01-19 23:23:37"
"15.11.2019","05.10.2019","1.3.0","validation-artefacts-UBL","false","2021-12-13 17:40:11.579","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/en16931-ubl-1.3.0.zip?version=1&modificationDate=1639417211579&api=v2","en16931-ubl-1.3.0.zip","ZIP","157678","application/zip;charset=UTF-8","1970-01-19 23:23:37"
"15.05.2020","17.02.2020","5","EAS code list","false","2021-12-13 17:40:11.464","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/Electronic%20Address%20Scheme%20Code%20list%20-%20version%205%20-%20published.xlsx?version=1&modificationDate=1639417211464&api=v2","Electronic%20Address%20Scheme%20Code%20list%20-%20version%205%20-%20published.xlsx","XLSX","17105","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet;charset=UTF-8","1970-01-19 23:23:37"
"15.05.2020","17.02.2020","4","EN 16931 code list - XLSX","false","2021-12-13 17:40:11.426","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/EN16931%20code%20lists%20values%20used%20from%202020-02-14.xlsx?version=1&modificationDate=1639417211426&api=v2","EN16931%20code%20lists%20values%20used%20from%202020-02-14.xlsx","XLSX","174894","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet;charset=UTF-8","1970-01-19 23:23:37"
"15.05.2020","17.02.2020","3","VATEX code list","false","2021-12-13 17:40:11.445","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/VAT%20Exemption%20Reason%20Code%20list%20VATEX%20-%20version%203%20-published.xlsx?version=1&modificationDate=1639417211445&api=v2","VAT%20Exemption%20Reason%20Code%20list%20VATEX%20-%20version%203%20-published.xlsx","XLSX","20833","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet;charset=UTF-8","1970-01-19 23:23:37"
"15.05.2020","28.02.2020","1.3.1","validation-artefacts-CII","false","2021-12-13 17:40:11.391","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/en16931-cii-1.3.1.zip?version=1&modificationDate=1639417211391&api=v2","en16931-cii-1.3.1.zip","ZIP","137376","application/zip;charset=UTF-8","1970-01-19 23:23:37"
"15.05.2020","28.02.2020","1.3.1","validation-artefacts-UBL","false","2021-12-13 17:40:11.407","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/en16931-ubl-1.3.1.zip?version=1&modificationDate=1639417211407&api=v2","en16931-ubl-1.3.1.zip","ZIP","158558","application/zip;charset=UTF-8","1970-01-19 23:23:37"
"30.06.2020","26.05.2020","6","EAS code list","false","2021-12-13 17:40:11.377","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/Electronic%20Address%20Scheme%20Code%20list%20-%20version%206.xlsx?version=1&modificationDate=1639417211377&api=v2","Electronic%20Address%20Scheme%20Code%20list%20-%20version%206.xlsx","XLSX","16710","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet;charset=UTF-8","1970-01-19 23:23:37"
"30.06.2020","26.05.2020","5","EN 16931 code list - XLSX","false","2021-12-13 17:40:11.361","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/EN16931%20code%20lists%20values%20used%20from%202020-06-30.xlsx?version=1&modificationDate=1639417211361&api=v2","EN16931%20code%20lists%20values%20used%20from%202020-06-30.xlsx","XLSX","177389","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet;charset=UTF-8","1970-01-19 23:23:37"
"30.06.2020","26.05.2020","1.3.2","validation-artefacts-CII","false","2021-12-13 17:40:11.330","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/en16931-cii-1.3.2.zip?version=1&modificationDate=1639417211330&api=v2","en16931-cii-1.3.2.zip","ZIP","142553","application/zip;charset=UTF-8","1970-01-19 23:23:37"
"30.06.2020","26.05.2020","1.3.2","validation-artefacts-UBL","false","2021-12-13 17:40:11.345","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/en16931-ubl-1.3.2.zip?version=1&modificationDate=1639417211345&api=v2","en16931-ubl-1.3.2.zip","ZIP","158598","application/zip;charset=UTF-8","1970-01-19 23:23:37"
"15.11.2020","02.10.2020","1.3.3","validation-artefacts-CII","false","2021-12-13 17:40:11.256","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/en16931-cii-1.3.3.zip?version=1&modificationDate=1639417211256&api=v2","en16931-cii-1.3.3.zip","ZIP","130968","application/zip;charset=UTF-8","1970-01-19 23:23:37"
"15.11.2020","02.10.2020","1.3.3","validation-artefacts-UBL","false","2021-12-13 17:40:11.240","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/en16931-ubl-1.3.3.zip?version=1&modificationDate=1639417211240&api=v2","en16931-ubl-1.3.3.zip","ZIP","159285","application/zip;charset=UTF-8","1970-01-19 23:23:37"
"16.11.2020","04.09.2020","7","EAS code list","false","2021-12-13 17:40:11.318","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/Electronic%20Address%20Scheme%20Code%20list%20-%20version%207%20-%20published.xlsx?version=1&modificationDate=1639417211318&api=v2","Electronic%20Address%20Scheme%20Code%20list%20-%20version%207%20-%20published.xlsx","XLSX","16549","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet;charset=UTF-8","1970-01-19 23:23:37"
"16.11.2020","15.09.2020","6","EN 16931 code list - XLSX","false","2021-12-13 17:40:11.272","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/EN16931%20code%20lists%20values%20-%20updated%20-%20used%20from%202020-11-15.xlsx?version=1&modificationDate=1639417211272&api=v2","EN16931%20code%20lists%20values%20-%20updated%20-%20used%20from%202020-11-15.xlsx","XLSX","177585","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet;charset=UTF-8","1970-01-19 23:23:37"
"16.11.2020","04.09.2020","6","EN 16931 code list - XLSX","false","2021-12-13 17:40:11.300","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/EN16931%20code%20lists%20values%20used%20from%202020-11-15.xlsx?version=1&modificationDate=1639417211300&api=v2","EN16931%20code%20lists%20values%20used%20from%202020-11-15.xlsx","XLSX","177282","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet;charset=UTF-8","1970-01-19 23:23:37"
