"effective_date","publishing_date","version","category","is_latest_release","modification_date","url","filename","filetype","content_length","content_type","last_modified","actual_length","hash"
"15.05.2024","12.04.2024","13","EN 16931 code list - XLSX","false","2024-04-12 15:51:49.681","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/EN16931%20code%20lists%20values%20v13%20-%20used%20from%202024-05-15.xlsx?version=2&modificationDate=1712937109681&api=v2","EN16931%20code%20lists%20values%20v13%20-%20used%20from%202024-05-15.xlsx","XLSX","180293","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet;charset=UTF-8","1970-01-20 19:48:57","180293","f5c750ebee3fca73d0750ef5dafbc1e7219e2f8839e172fba374ffc1939866f0"
"15.05.2024","12.04.2024","5","VATEX code list","false","2024-04-12 11:15:15.435","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/VAT%20Exemption%20Reason%20Code%20list%20VATEX%20-%20version%205%20-published.xlsx?version=1&modificationDate=1712920515435&api=v2","VAT%20Exemption%20Reason%20Code%20list%20VATEX%20-%20version%205%20-published.xlsx","XLSX","20028","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet;charset=UTF-8","1970-01-20 19:48:40","20028","9cdb130cd21422d239904db88f5c584f44fa0719a8a32d1a0fb8783ede056ce7"
"15.05.2024","12.04.2024","1.3.12","validation-artefacts-CII","false","2024-04-12 13:52:39.908","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/en16931-cii-1.3.12.zip?version=1&modificationDate=1712929959908&api=v2","en16931-cii-1.3.12.zip","ZIP","150919","application/zip;charset=UTF-8","1970-01-20 19:48:49","150919","3546f4253cd0c0cdc8bd35cd6c4d1037759b3c808d2c3fc8b0e73aff8dab4dba"
"15.05.2024","12.04.2024","1.3.12","validation-artefacts-UBL","false","2024-04-12 13:52:05.314","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/en16931-ubl-1.3.12.zip?version=1&modificationDate=1712929925314&api=v2","en16931-ubl-1.3.12.zip","ZIP","173510","application/zip;charset=UTF-8","1970-01-20 19:48:49","173510","701ec4e57eca3ff4910780c4280988a98b6fb905bbebd06bfcd8d133f6473f1a"
"","","1","guidance","false","2024-07-16 08:05:25.403","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/eInvoicing%20technical%20guidance%20document_v1.pdf?version=2&modificationDate=1721117125403&api=v2","eInvoicing%20technical%20guidance%20document_v1.pdf","PDF","350870","application/pdf;charset=UTF-8","1970-01-20 22:05:17","350870","ab9b13baa0625fdc6b3cdc13d87841e4bd6b83fef4bfdcee0e8a7893c6ed60fe"
"15.11.2024","01.10.2024","13","EAS code list","false","2024-10-01 07:36:27.346","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/Electronic%20Address%20Scheme%20Code%20list%20-%20version%2013%20-%20published%20Sept2024.xlsx?version=1&modificationDate=1727768187346&api=v2","Electronic%20Address%20Scheme%20Code%20list%20-%20version%2013%20-%20published%20Sept2024.xlsx","XLSX","18185","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet;charset=UTF-8","1970-01-20 23:56:08","18185","94dea243c5338c40a4321b5843d26f6fe78f144de0c103d768ddf09eec74cba5"
"15.11.2024","01.10.2024","14","EN 16931 code list - GeneriCode","false","2024-10-01 07:45:06.150","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/cef-genericodes-2024-11-15.zip?version=1&modificationDate=1727768706150&api=v2","cef-genericodes-2024-11-15.zip","ZIP","70260","application/zip;charset=UTF-8","1970-01-20 23:56:08","70260","0b7935a66f618ae6fc0a3bcf7b743f1386d6c8a9c2381305de8f909892e2b07d"
"15.11.2024","01.10.2024","14","EN 16931 code list - XLSX","false","2024-10-03 09:23:47.578","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/EN16931%20code%20lists%20values%20v14%20-%20used%20from%202024-11-15.xlsx?version=1&modificationDate=1727947427578&api=v2","EN16931%20code%20lists%20values%20v14%20-%20used%20from%202024-11-15.xlsx","XLSX","180864","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet;charset=UTF-8","1970-01-20 23:59:07","180864","a55edd22bc024bea907e17f83b23c26540bd1449cd0b8aee949835867ad0ca82"
"15.11.2024","01.10.2024","6","VATEX code list","false","2024-10-01 07:43:50.472","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/VAT%20Exemption%20Reason%20Code%20list%20VATEX%20-%20version%206%20-draft.xlsx?version=2&modificationDate=1727768630472&api=v2","VAT%20Exemption%20Reason%20Code%20list%20VATEX%20-%20version%206%20-draft.xlsx","XLSX","20156","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet;charset=UTF-8","1970-01-20 23:56:08","20156","3df2a7f669a019a54fdcc86f37d1faabac76abd18306577b07f3432f4eb5b54b"
"15.11.2024","08.10.2024","1.3.13","validation-artefacts-CII","false","2024-10-09 10:46:03.669","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/en16931-cii-1.3.13.zip?version=1&modificationDate=1728470763669&api=v2","en16931-cii-1.3.13.zip","ZIP","221620","application/zip;charset=UTF-8","1970-01-21 00:07:50","221620","0b0e40a66c3118df0fc040611540a9dd1cfa3173e20c03369115cfee7b829868"
"15.11.2024","08.10.2024","1.3.13","validation-artefacts-UBL","false","2024-10-09 10:45:51.124","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/en16931-ubl-1.3.13.zip?version=1&modificationDate=1728470751124&api=v2","en16931-ubl-1.3.13.zip","ZIP","2649513","application/zip;charset=UTF-8","1970-01-21 00:07:50","2649513","558b27454934eef300ece60e85f389fd1b231a45256107b7a42ad849201902d8"
"15.05.2025","04.04.2025","14","EAS code list","false","2025-04-04 15:13:05.417","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/Electronic%20Address%20Scheme%20Code%20list%20-%20version%2014%20-%20published%20Apr2025.xlsx?version=1&modificationDate=1743779585417&api=v2","Electronic%20Address%20Scheme%20Code%20list%20-%20version%2014%20-%20published%20Apr2025.xlsx","XLSX","18444","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet;charset=UTF-8","1970-01-21 04:22:59","18444","770b5438d46355e64d76ac182607575a91a3b92c95a3d87b71f8bbd9a00a45f7"
"15.05.2025","04.04.2025","15","EN 16931 code list - GeneriCode","false","2025-04-04 15:17:18.035","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/cef-genericodes-2025-05-15.zip?version=1&modificationDate=1743779838035&api=v2","cef-genericodes-2025-05-15.zip","ZIP","70615","application/zip;charset=UTF-8","1970-01-21 04:22:59","70615","5f25031535a2cb7d2eb5894ca5ae2b767b38e117625a10ab5ad89b1a849d4578"
"15.05.2025","04.04.2025","15","EN 16931 code list - XLSX","false","2025-04-04 15:16:07.614","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/EN16931%20code%20lists%20values%20v15%20-%20used%20from%202025-05-15.xlsx?version=1&modificationDate=1743779767614&api=v2","EN16931%20code%20lists%20values%20v15%20-%20used%20from%202025-05-15.xlsx","XLSX","183868","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet;charset=UTF-8","1970-01-21 04:22:59","183868","e3f7c59a3d70618a6ce31f9a8fa3aae154d87d90ba1051232f6717ab632b9714"
"15.05.2025","04.04.2025","7","VATEX code list","false","2025-04-04 15:14:37.211","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/VAT%20Exemption%20Reason%20Code%20list%20VATEX%20-%20version%207.xlsx?version=1&modificationDate=1743779677211&api=v2","VAT%20Exemption%20Reason%20Code%20list%20VATEX%20-%20version%207.xlsx","XLSX","22604","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet;charset=UTF-8","1970-01-21 04:22:59","22604","a2c99e7b6c275a1027c1718c93bc79948321d92d7589aafbaa596ceb78dafd0f"
"15.05.2025","04.04.2025","1.3.14","validation-artefacts-CII","false","2025-04-04 15:20:50.861","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/en16931-cii-1.3.14.zip?version=1&modificationDate=1743780050861&api=v2","en16931-cii-1.3.14.zip","ZIP","296069","application/zip;charset=UTF-8","1970-01-21 04:23:00","296069","178a28ed56e92354273f2e41803547415dc44431153c509597b2448cfb20d16a"
"15.05.2025","04.04.2025","1.3.14","validation-artefacts-UBL","false","2025-04-04 15:20:36.510","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/en16931-ubl-1.3.14.zip?version=1&modificationDate=1743780036510&api=v2","en16931-ubl-1.3.14.zip","ZIP","148470","application/zip;charset=UTF-8","1970-01-21 04:23:00","148470","821a0d4d3a736322c062adec5dd31922a5edfd26df1af20f39cf0848c3b3deb2"
"15.11.2025","23.10.2025","15","EAS code list","true","2025-10-23 13:29:29.199","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/Electronic%20Address%20Scheme%20Code%20list%20-%20version%2015%20-%20published%20Oct2025.xlsx?version=1&modificationDate=1761226169199&api=v2","Electronic%20Address%20Scheme%20Code%20list%20-%20version%2015%20-%20published%20Oct2025.xlsx","XLSX","18480","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet;charset=UTF-8","1970-01-21 09:13:46","18480","b9fde99eaa7a42ac43000ae1a085c448959f779066bff79889bbb5534a61543c"
"15.11.2025","23.10.2025","1.3.15","EN 16931 code list - GeneriCode","true","2025-10-23 13:31:33.400","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/digital-genericodes-2025-11-15.zip?version=1&modificationDate=1761226293400&api=v2","digital-genericodes-2025-11-15.zip","ZIP","71071","application/zip;charset=UTF-8","1970-01-21 09:13:46","71071","1338c423de9f581260d973cb2cbafbfc11718906e2d663dd895b4805efd232fa"
"15.11.2025","23.10.2025","16","EN 16931 code list - XLSX","true","2025-10-23 13:30:29.087","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/EN16931%20code%20lists%20values%20v16%20-%20used%20from%202025-11-15.xlsx?version=1&modificationDate=1761226229087&api=v2","EN16931%20code%20lists%20values%20v16%20-%20used%20from%202025-11-15.xlsx","XLSX","183843","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet;charset=UTF-8","1970-01-21 09:13:46","183843","727bf8607044f4cedeed774b7d653ff49bca3469bd29b981b1f5acfe8876252e"
"15.11.2025","23.10.2025","8","VATEX code list","true","2025-10-23 13:29:59.796","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/VAT%20Exemption%20Reason%20Code%20list%20VATEX%20-%20version%208.xlsx?version=1&modificationDate=1761226199796&api=v2","VAT%20Exemption%20Reason%20Code%20list%20VATEX%20-%20version%208.xlsx","XLSX","22692","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet;charset=UTF-8","1970-01-21 09:13:46","22692","40c1cc807edff744bdb6b5adaf56046ad46b04df1a766dc1abdf81f869efa5f2"
"15.11.2025","23.10.2025","1.3.15","validation-artefacts-CII","true","2025-10-23 13:35:15.610","https://ec.europa.eu/digital-building-blocks/sites/download/attachments/467108974/en16931-cii-1.3.15.zip?version=1&modificationDate=1761226515610&api=v2","en16931-cii-1.3.15.zip","ZIP","222468","application/zip;charset=UTF-8","1970-01-21 09:13:46","222468","dd7335b711f2f492a2e1d23d81f76fae7979857fd538502465b89681263280f4"
